Text,Language
att berätta vilken av dessa tio ord som var ditt favorit smarta ord nummer sex är i en fix i en fix betyder att vara i en besvärlig situation till exempel pojke jag är i en fix eftersom jag har planerat med två olika vänner för detta kväll.,Sweedish
Jag har tappat min telefon och jag är i en fix eller vår buss gick sönder i morse och jag är i en fix som min vän alltid vänder sig till mig för hjälp när han är i fix och när det går bra han glömmer bort.,Sweedish
mig så nästa gång du får matta läxor från skolan till exempel och om du har lämnat din mattebok i skolan så kan du berätta för dina vänner att du är i en riktig fix nu kanske du tror att ordet fix har något att göra med att reparera något.,Sweedish
men nej i en fix betyder att vara i en besvärlig situation andra ord som du kan använda istället för i en fix är att jag är i en soppa eller i ' m i en röra eller jag är i en plåga eller bara jag är i en plats smart ord nummer 7 är flummox flummox betyder att förvirra någon.,Sweedish
så mycket att de glömmer vad de ska göra nu förvirrade tenderar att vara ett överanvändt ord så istället för det varför använder du inte flummox till exempel såg pojken helt ut .flummoxed när läraren ställde honom en fråga i klassen eller hunden var flummoxed ut vid sin egen reflektion i spegeln eller turisten blev uppslukad av de olika sederna som.,Sweedish
han stötte på under sina resor eller i en intervju när hon frågades varför ska vi anställa dig såg hon ut helt flummoxed så nästa gång om du blir förvirrad på några frågor till exempel vid en undersökning så du.,Sweedish
kan alltid säga det eftersom jag inte hade ' Jag förberedde mig väldigt bra för provet.,Sweedish
Jag blev förvirrad av några av de frågor som andra ord som du kan använda istället för flummoxade är förvirrade förbryllade eller förvirrade smarta ord nummer åtta är möte rendezvous rendezvous.,Sweedish
är ett mycket franskt sätt att säga möte eller datum till exempel jag har ett möte med mina vänner över lunch på lördag eller jag planerar att möta mina vänner på köpcentret för filmer möte kan användas både som substantiv eller som verb till exempel.,Sweedish
Jag har ett möte med mina vänner i kväll eller jag ska möta mina vänner imorgon.,Sweedish
i frankrike användes tidigare möte av armén för att ange en mötesplats för trupperna nu finns det något lite spännande och hemlighetsfullt om ordet möte även nu så medan du kan använda möte för alla möten.,Sweedish
"i allmänhet men det vann ' t är väldigt lämpligt för ett officiellt möte, så om du har ett datum kanske du säkert kan ringa att ett möte smart ord nummer 9 är tråkigt tråkigt tråkigt är en förolämpning du skulle använda det när du försöker kalla någon dum eller ointelligent.",Sweedish
eller svag nu har du hört ordet tråkigt i geometri trubbig vinkel och spetsig vinkel så att en tråkig vinkel är en vinkel större än 90 grader men mindre än 180 grader.,Sweedish
och en skarp vinkel är denna skarpa vinkel mindre än 90 grader så skarp som ett ord används för att beteckna skarpt och därför också mentalt skarpt och stumt betecknar trubbigt och.,Sweedish
därför också lite långsamt i sinnet så exempel meningar med stum är mannen var så trubbig att han gav bort sitt lösenord till en falsk uppringare eller det tråkiga barnet.,Sweedish
kunde inte.,Sweedish
att svara på en enda fråga på testet eller den tråkiga mannen hade svårt att förstå även grundläggande instruktioner nu antar att i din situation i det dagliga livet är din pojkvän eller din flickvän arg på dig och du vet inte varför så du kan. säg till dem kanske jag är tråkig men jag vet inte varför du är så upprörd smart ord nummer 10 är trög trög trög betyder att röra sig långsamt för att vara lite långsammare.,Sweedish
än vanligt att se lite trött och saknas.,Sweedish
i energi exempel en tung lunch gör mig mycket på eftermiddagen trög har rötter från ordet som betyder en långsam person och en snigel är ett djur som rör sig riktigt mycket långsamt som en snigel exempel.,Sweedish
ekonomin har varit mycket trög i år eller matchen tog fart efter en trög start.,Sweedish
eller när affärer har varit tröga i det här kvartalet kan du använda det i ditt dagliga liv om du känner dig väldigt trött en dag kan du berätta för din mamma eller berätta.,Sweedish
dina vänner jag känner mig mycket trög.,Sweedish
idag kunde jag göra med en energidryck andra ord som du kan använda i stället för trög kan vara slö eller dra i fötterna så det var de 10 smarta orden och tidigare.,Sweedish
Jag ger dig det hemliga tipset för att låta väldigt flytande.,Sweedish
Jag vill påminna dig om att om du letar efter smarta ord att använda i ett telefonsamtal lägger jag en länk till en video.,Sweedish
nere i beskrivningsrutan för det och nu är det hemliga tipset det hemliga tipset för att låta flytande är att använda inte mer än ett smart ord eller en mening jag känner ibland.,Sweedish
vi blir väldigt glada för.,Sweedish
vi' Jag har lärt oss en hel del av dessa smarta ord och vi tenderar att fylla två tre fyra av dem i en mening som inte låter naturligt.,Sweedish
så var en åt gången säker på att du uttalar.,Sweedish
ordet på rätt sätt fortsätt till google och skriv in ordet och i sökningen högst upp ser du en liten högtalarikon klicka på den högtalaren.,Sweedish
och hör uttalet en eller två gånger.,Sweedish
"och du är redo att gå och om du har gillat den här videon, glöm inte att ge oss tummen upp med en kommentar.",Sweedish
för mig under det att berätta för mig vilka av dessa tio ord som är din favorit och också.,Sweedish
om du inte redan har tryckt på prenumerationsknappen och klockikonen bredvid den och glatt tittar på.,Sweedish
hej killar välkomna till min kanal i den här videon.,Sweedish
Jag ska ge dig 50 bästa engelska fraser som du kan använda i din vardag.,Sweedish
så om du bara ska påbörja din resa.,Sweedish
till ett engelsktalande land kan du helt använda det här.,Sweedish
fraser om du har lärt dig engelska ett tag och vill fortsätta lära dig.,Sweedish
det här är den bästa videon till att börja med så låt oss gå 50 fraser på engelska på förhoppningsvis 10 minuter.,Sweedish
fras nummer ett detta är ett annat sätt att fråga.,Sweedish
Hur mår du?,Sweedish
hur är läget?,Sweedish
hur är läget?.,Sweedish
så du träffar någon och du tid hur går det ?.,Sweedish
fras nummer två när du inte har träffat någon på ett tag säger du till honom länge utan att se så det betyder att du inte har sett den här personen kanske veckor eller månader länge.,Sweedish
tre om du vill fråga dig vad du har gjort.,Sweedish
du frågar vad du har gjort så vad som hände i ditt liv ?.,Sweedish
vad har du gjort för att höja dem tidigare om allt går?,Sweedish
ja du kan bara svara kan inte klaga allt är riktigt coolt.,Sweedish
"kan inte klaga på nästa fras någon säger till dig något och du har inte riktigt nämnt det i konversationen som om de på något sätt antar att du har ett nytt jobb, och du frågar honom.",Sweedish
hur vet du?.,Sweedish
var fick du nyheter som hur mår du.,Sweedish
vet om någon berättar ett coolt skämt så kan du säga att det är bra.,Sweedish
det är ett bra skämt så frasen är att det är ett bra.,Sweedish
om du vill tacka någon kan du säga att det är väldigt snällt av dig tack så mycket för att du gör det som är väldigt snällt av dig det är väldigt snällt av dig om någon.,Sweedish
"försökte hjälpa dig, men kunde inte nå det resultat du kan säga.",Sweedish
"tack ändå spelar det ingen roll, men tack ändå.",Sweedish
tack för din insats.,Sweedish
"nej tack ändå, och en annan fras som jag använder i min e-post ibland när jag inte har bett om någon person.",Sweedish
frågar jag och sedan säger jag till slut.,Sweedish
"tack på förhand, vilket innebär att jag verkligen hoppas att du ska.",Sweedish
gör det lite tack på förhand.,Sweedish
"tack på förhand om någon gjorde ett misstag, och han är verkligen upprörd över det.",Sweedish
du kan bara säga inga bekymmer.,Sweedish
"oroa dig inte oroa dig, vilket betyder att du inte oroar dig för det.",Sweedish
det är okej.,Sweedish
inga bekymmer föreställ dig att du kom hem och det finns alla dina vänner som sitter på din soffa.,Sweedish
och du är som vad som händer här som vad gör du här ?.,Sweedish
vad händer om du inte fångade något eller om det inte förstod personen du alltid kan fråga om fick jag rätt ?.,Sweedish
och fortsätt sedan och förklara var du fick fick jag rätt ?.,Sweedish
om du ber någon att inte vara upprörd att inte gråta kan du säga ta det inte till hjärtat.,Sweedish
"ta det inte till hjärtat som på allvar, var inte så upprörd, ta det inte till hjärtat.",Sweedish
ett annat sätt att fråga om du inte fångade en del av en fras kan du säga att jag inte fick det sista ordet.,Sweedish
Jag är ledsen.,Sweedish
kan du upprepa det för att jag inte fick det sista ordet om han vill att någon ska upprepa hela frasen igen.,Sweedish
du kan säga ledsen.,Sweedish
jag lyssnade inte eftersom du kanske var upptagen.,Sweedish
"kanske du pratade i telefon och någon pratade med dig, och du är som.",Sweedish
Herregud.,Sweedish
ledsen att jag inte lyssnade.,Sweedish
kan du upprepa det?.,Sweedish
Jag är ledsen.,Sweedish
Jag lyssnade inte på en annan fras som jag använder hela tiden.,Sweedish
det spelar ingen roll som oroa dig inte om du tappar ditt kaffe över mig.,Sweedish
det är som att det inte spelar någon roll.,Sweedish
Jag kommer att bli bra.,Sweedish
jag ' jag går i tvätt ändå.,Sweedish
det spelar ingen roll om du vill önska någon lycka till.,Sweedish
och jag gör alltid att du kan säga korsade fingrar och du korsar fingrarna så.,Sweedish
håller tummarna.,Sweedish
en annan fras som amerikaner använder är dåligt som förklarar det och.,Sweedish
"situationen är att du inte fick något och sedan får du en extra effekt, och du får det.",Sweedish
och du är som åh det som förklarar det som förklarar det.,Sweedish
ett annat sätt att berätta för personen att inte vara upprörd är att du kan säga att saker händer som om det är okej.,Sweedish
saker händer bli inte upprörd om du inte har namnet på en person du vill prata med honom.,Sweedish
du kan säga ledsen att störa dig du vet att du ser.,Sweedish
någon är upptagen kan du alltid säga förlåt att störa dig och sedan kan du fortsätta och fråga.,Sweedish
ledsen att störa dig.,Sweedish
om du är mitt i något i någon ' Jag ber dig något du kan säga oh.,Sweedish
"du är mitt i något och någon ber dig att göra något du säger, jag är ledsen.",Sweedish
Jag kommer att vara med dig om en minut jag är med dig in och sedan fortsätter du att göra något och du säger var var vi.,Sweedish
som när slutade vi var var vi och du måste upprepa det för vad det är ljudet som någon misstag med.,Sweedish
så det här är ett bra sätt att öva var var vi igen om du är mitt i en konversation?,Sweedish
och du förstod inte vad den andra personen sa att du kan säga att du sa och med ett frågetecken.,Sweedish
vilket betyder vilket uppmanar personen att upprepa igen?,Sweedish
du höll på att säga .,Sweedish
om någon har jobb med sina drömmar om vad du kan säga lycklig du eller någon kom in på universitetet i sina drömmar som lycklig du är detta ett sätt att gratulera den person som är lycklig du eller som bara betona att han har tur tur dig ett annat sätt att säga att du är riktigt arg är att säga att jag freaked ut som jag var så arg jag .freaked ut detta är super arg.,Sweedish
